"","id","revenue"
"1015",4015,51155278.8046565
"1016",4016,31408249.773128
"1017",4017,20525522.6946847
"1018",4018,76716347.1845047
"1019",4019,331166861.292228
"1020",4020,14660382.2177875
"1021",4021,46630553.2036777
"1022",4022,14556150.6322895
"1023",4023,153994186.35174
"1024",4024,14520074.59151
"1025",4025,12281974.4007442
"1026",4026,38801432.2472168
"1027",4027,69538117.4909374
"1028",4028,12714119.6239349
"1029",4029,13131852.0962628
"1030",4030,25256423.1116178
"1031",4031,81452526.6166818
"1032",4032,12593887.6059887
"1033",4033,11270834.1344688
"1034",4034,13181341.8804125
"1035",4035,66950058.620557
"1036",4036,10919946.7803381
"1037",4037,35913506.018845
"1038",4038,15188379.4221377
"1039",4039,13717769.8713308
"1040",4040,13597852.5088106
"1041",4041,11609926.4034574
"1042",4042,44110026.9970764
"1043",4043,11621567.722495
"1044",4044,68462122.7455307
"1045",4045,78108671.946241
"1046",4046,19201535.8718567
"1047",4047,513904769.259922
"1048",4048,17307092.2532664
"1049",4049,11560579.0846393
"1050",4050,13160285.0203909
"1051",4051,422677493.230852
"1052",4052,22942300.86265
"1053",4053,12258833.328324
"1054",4054,11910496.2057832
"1055",4055,18208791.652545
"1056",4056,16821355.3589772
"1057",4057,13281651.4710162
"1058",4058,23907468.9878214
"1059",4059,12288750.9609655
"1060",4060,44595104.532996
"1061",4061,89777055.4977506
"1062",4062,35868694.9023383
"1063",4063,20303549.6083607
"1064",4064,388294137.732479
"1065",4065,88364005.160532
"1066",4066,13556453.2832262
"1067",4067,31408720.1726394
"1068",4068,13818508.7661812
"1069",4069,17303691.4642621
"1070",4070,19964505.4390137
"1071",4071,13103350.316117
"1072",4072,13479469.334175
"1073",4073,91787870.8174855
"1074",4074,14106419.9601955
"1075",4075,19979081.1735405
"1076",4076,34660046.2915469
"1077",4077,327365579.993439
"1078",4078,14525872.3726726
"1079",4079,81609362.5131178
"1080",4080,12185015.4128741
"1081",4081,12856583.7039159
"1082",4082,244745998.44242
"1083",4083,35169785.0719361
"1084",4084,13115390.2491377
"1085",4085,20692696.2913493
"1086",4086,95440603.6043904
"1087",4087,13418695.1144192
"1088",4088,29474541.119375
"1089",4089,21027832.7666653
"1090",4090,12100281.2955729
"1091",4091,88353829.2122601
"1092",4092,28743199.3263769
"1093",4093,35415042.3690883
"1094",4094,14993358.1703636
"1095",4095,189295543.201873
"1096",4096,16657006.1224046
"1097",4097,34669846.4629425
"1098",4098,21699498.3948934
"1099",4099,12936834.9193917
"1100",4100,67481795.4466697
"1101",4101,28588410.436414
"1102",4102,12194738.9998289
"1103",4103,49016235.9270832
"1104",4104,13887875.3483486
"1105",4105,13180484.2726573
"1106",4106,13154659.9053953
"1107",4107,11277492.7735415
"1108",4108,28970546.7911496
"1109",4109,12814589.6359251
"1110",4110,18833189.7754549
"1111",4111,12350193.1511151
"1112",4112,22703770.9627809
"1113",4113,13042565.6709187
"1114",4114,161023922.701371
"1115",4115,11363153.0891941
"1116",4116,21939496.2166009
"1117",4117,12604426.5230077
"1118",4118,36213029.8074068
"1119",4119,56891570.0213764
"1120",4120,12551523.6989839
"1121",4121,11710419.4499157
"1122",4122,134967807.477202
"1123",4123,12688774.795402
"1124",4124,38232892.0903596
"1125",4125,16747153.0562707
"1126",4126,12669221.4478879
"1127",4127,12493368.5918488
"1128",4128,13612578.922352
"1129",4129,10835417.6874612
"1130",4130,13934252.8945756
"1131",4131,194043625.439229
"1132",4132,82397720.3779003
"1133",4133,31417516.5235762
"1134",4134,16320691.8614214
"1135",4135,23956095.2776166
"1136",4136,429020223.359387
"1137",4137,14814795.0157966
"1138",4138,38645521.5940953
"1139",4139,13966648.5963922
"1140",4140,12165261.9359645
"1141",4141,15166759.3072898
"1142",4142,34109935.3425724
"1143",4143,40200924.9824162
"1144",4144,11974685.1582445
"1145",4145,24825871.0634429
"1146",4146,15016891.989804
"1147",4147,12549362.6580298
"1148",4148,28134931.7112436
"1149",4149,14307866.2131256
"1150",4150,12396959.7014201
"1151",4151,13116879.2768508
"1152",4152,31343306.164752
"1153",4153,21774725.1096746
"1154",4154,12781743.0726647
"1155",4155,24353904.3840173
"1156",4156,15567136.1059262
"1157",4157,11543975.8346614
"1158",4158,18241617.8266495
"1159",4159,47035539.5096538
"1160",4160,329959014.485962
"1161",4161,16538169.3735316
"1162",4162,22296346.1045983
"1163",4163,140424471.531405
"1164",4164,19716144.4256215
"1165",4165,13345990.1026159
"1166",4166,14292088.1805655
"1167",4167,44854698.1947201
"1168",4168,15074368.1862485
"1169",4169,12543858.8382678
"1170",4170,13510694.0352514
"1171",4171,104035429.350757
"1172",4172,67235359.3522461
"1173",4173,14594652.2473866
"1174",4174,15365757.1420757
"1175",4175,10298513.1548553
"1176",4176,21753913.9244716
"1177",4177,13143970.709292
"1178",4178,387145829.959235
"1179",4179,13485435.2844386
"1180",4180,117842577.531961
"1181",4181,23397238.9606248
"1182",4182,12047793.3490775
"1183",4183,67786871.0231854
"1184",4184,18423571.4142951
"1185",4185,12491333.568676
"1186",4186,218422493.871017
"1187",4187,21684863.1352077
"1188",4188,23768364.2047396
"1189",4189,10327949.2163847
"1190",4190,13343996.0394894
"1191",4191,12195685.7328402
"1192",4192,12522812.269544
"1193",4193,276182368.437535
"1194",4194,87926468.1125605
"1195",4195,14260360.7749336
"1196",4196,16709767.867474
"1197",4197,18720502.6001136
"1198",4198,13647444.4895161
"1199",4199,13858734.253036
"1200",4200,53756237.9940499
"1201",4201,60898537.0285656
"1202",4202,63004494.8433618
"1203",4203,20234264.2103851
"1204",4204,62170850.4094968
"1205",4205,13288886.2594397
"1206",4206,29108485.5665499
"1207",4207,376706688.327517
"1208",4208,413218138.130946
"1209",4209,44923387.7129456
"1210",4210,67400126.3225773
"1211",4211,27535269.3919447
"1212",4212,559423243.098363
"1213",4213,10468911.409978
"1214",4214,20156505.719469
"1215",4215,14053900.1899745
"1216",4216,12318796.4807041
"1217",4217,12015520.6591933
"1218",4218,34579090.7154476
"1219",4219,19360437.4897092
"1220",4220,25775124.3527775
"1221",4221,12633371.6360777
"1222",4222,14301199.511084
"1223",4223,59885456.0253363
"1224",4224,14826560.3856851
"1225",4225,28434042.0041894
"1226",4226,18914760.6722379
"1227",4227,17825192.3563447
"1228",4228,13165960.2937517
"1229",4229,78978607.9675934
"1230",4230,33442905.9187116
"1231",4231,14948500.1523181
"1232",4232,15014153.2176408
"1233",4233,45167257.2751659
"1234",4234,51077470.2961587
"1235",4235,17357289.637865
"1236",4236,13439012.2687648
"1237",4237,10163788.8355882
"1238",4238,47469779.3665051
"1239",4239,133342503.588666
"1240",4240,315495192.098428
"1241",4241,93075232.9419562
"1242",4242,12507293.78115
"1243",4243,12546673.1021684
"1244",4244,56346929.7301599
"1245",4245,13171414.0041587
"1246",4246,14643743.994991
"1247",4247,49082046.8823191
"1248",4248,15290125.7890507
"1249",4249,42010951.2876364
"1250",4250,33785115.7497957
"1251",4251,12299304.3509457
"1252",4252,114492424.684388
"1253",4253,71509723.5339261
"1254",4254,39434964.2131424
"1255",4255,48889019.4629443
"1256",4256,322802498.580179
"1257",4257,100193603.758887
"1258",4258,33311993.1686077
"1259",4259,12687230.8125182
"1260",4260,132262930.611833
"1261",4261,20567633.7486495
"1262",4262,13048146.1096362
"1263",4263,12101865.9701743
"1264",4264,324959148.033453
"1265",4265,14247239.8678272
"1266",4266,14958033.3185693
"1267",4267,75700172.1959628
"1268",4268,16375436.9017638
"1269",4269,15660313.1947211
"1270",4270,390271612.085199
"1271",4271,41950886.1330257
"1272",4272,13029602.3807229
"1273",4273,14355628.7868327
"1274",4274,34212036.457498
"1275",4275,16737687.8593907
"1276",4276,20119196.810932
"1277",4277,54255595.6110549
"1278",4278,14223342.6034124
"1279",4279,36406942.2797873
"1280",4280,12586232.2109492
"1281",4281,12633155.5069567
"1282",4282,19754869.7194833
"1283",4283,13118072.4436058
"1284",4284,11525663.1496825
"1285",4285,13328828.9677105
"1286",4286,381428648.73931
"1287",4287,26026965.8789967
"1288",4288,48906780.9775663
"1289",4289,70972012.4044337
"1290",4290,58087939.9495611
"1291",4291,14150279.4188609
"1292",4292,13578675.7354389
"1293",4293,19684768.4400075
"1294",4294,108738814.218352
"1295",4295,110846651.82215
"1296",4296,39114475.047068
"1297",4297,19523540.579844
"1298",4298,12277197.7162298
"1299",4299,14646909.4027285
"1300",4300,62524268.8358795
"1301",4301,13377900.2148117
"1302",4302,14993580.5802208
"1303",4303,14474555.4666182
"1304",4304,24204193.0739466
"1305",4305,31595002.9546731
"1306",4306,31611570.0691782
"1307",4307,12322301.9903278
"1308",4308,13063434.9524583
"1309",4309,47328258.1602497
"1310",4310,12780474.1124612
"1311",4311,12956215.2078917
"1312",4312,31729959.2102836
"1313",4313,79076301.8827542
"1314",4314,14224503.77378
"1315",4315,103911927.67387
"1316",4316,264860586.679409
"1317",4317,12805650.3163065
"1318",4318,31080594.5623121
"1319",4319,12489761.8601223
"1320",4320,14791433.6013745
"1321",4321,39494562.8180122
"1322",4322,12354105.8309093
"1323",4323,11926577.3110586
"1324",4324,14231197.5774208
"1325",4325,12457839.2731215
"1326",4326,14261731.3840659
"1327",4327,80054247.8796737
"1328",4328,15957777.3504537
"1329",4329,13395237.7785514
"1330",4330,497538770.886536
"1331",4331,39609914.1170219
"1332",4332,50135524.4862509
"1333",4333,12997510.9640608
"1334",4334,105371842.657755
"1335",4335,74530117.7744323
"1336",4336,38929315.949666
"1337",4337,12059881.194015
"1338",4338,251492443.519
"1339",4339,98258481.3921756
"1340",4340,24072288.1286581
"1341",4341,19816488.6558403
"1342",4342,16030288.5303608
"1343",4343,25107273.3722285
"1344",4344,12186002.01594
"1345",4345,12788595.7036682
"1346",4346,42379410.8292585
"1347",4347,64047246.358551
"1348",4348,12548948.7340523
"1349",4349,220087837.795809
"1350",4350,13395093.6817406
"1351",4351,171466161.877687
"1352",4352,8881035.08274809
"1353",4353,111921242.368178
"1354",4354,42416019.6075169
"1355",4355,28775564.8956923
"1356",4356,13942056.9168595
"1357",4357,155543030.906339
"1358",4358,18151330.5033407
"1359",4359,22889525.4170309
"1360",4360,47184399.7564818
"1361",4361,73812300.2577063
"1362",4362,14486036.4732754
"1363",4363,50257173.0122439
"1364",4364,73555452.7562908
"1365",4365,12800174.4551301
"1366",4366,37271640.9726745
"1367",4367,32694780.2000018
"1368",4368,90505138.9151675
"1369",4369,22915877.4967466
"1370",4370,50402287.8378377
"1371",4371,49721945.9751092
"1372",4372,26869954.3334092
"1373",4373,14288285.6710706
"1374",4374,28084134.9790101
"1375",4375,12617304.0649417
"1376",4376,12842197.2429357
"1377",4377,16039731.670344
"1378",4378,22216540.4450869
"1379",4379,131306769.172999
"1380",4380,64160542.6622874
"1381",4381,104579700.775479
"1382",4382,372078779.065604
"1383",4383,218576275.151757
"1384",4384,28590144.2292044
"1385",4385,13213255.9550006
"1386",4386,110958909.434161
"1387",4387,43532412.6521709
"1388",4388,35089815.5465126
"1389",4389,311440157.398696
"1390",4390,10686997.4130461
"1391",4391,12189331.1334982
"1392",4392,97417174.2174566
"1393",4393,34870043.1211108
"1394",4394,35370758.4694655
"1395",4395,14156357.596395
"1396",4396,37357386.4012008
"1397",4397,22666872.7244662
"1398",4398,172226054.609499
"1399",4399,12135438.1938962
"1400",4400,14825864.4815149
"1401",4401,19098217.6299335
"1402",4402,24171116.3716996
"1403",4403,29451730.5713096
"1404",4404,39831064.594338
"1405",4405,23776158.9096355
"1406",4406,12531259.3745602
"1407",4407,12810847.792094
"1408",4408,13146020.8210566
"1409",4409,13033770.9645001
"1410",4410,16397668.3924794
"1411",4411,21869627.7285904
"1412",4412,69828382.9810506
"1413",4413,74467073.2989398
"1414",4414,12302724.4053009
"1415",4415,14481590.3831535
"1416",4416,12911625.8221239
"1417",4417,142616150.654216
"1418",4418,13219678.7535805
"1419",4419,33982174.1807156
"1420",4420,298924303.49491
"1421",4421,11368010.4218334
"1422",4422,15069324.6439633
"1423",4423,13541969.5447062
"1424",4424,12884167.192799
"1425",4425,145538428.166793
"1426",4426,89821971.6976582
"1427",4427,39440276.3119501
"1428",4428,12870822.9580758
"1429",4429,11853663.560008
"1430",4430,12353220.519317
"1431",4431,13137949.3150218
"1432",4432,155028255.117967
"1433",4433,295907207.809103
"1434",4434,362404758.724561
"1435",4435,18600133.9523472
"1436",4436,21566322.1944848
"1437",4437,13382796.2591118
"1438",4438,12353271.4256993
"1439",4439,17660088.2302031
"1440",4440,13958934.8944578
"1441",4441,42526259.3839756
"1442",4442,12112352.9758326
"1443",4443,13151962.9656958
"1444",4444,12972569.0959542
"1445",4445,11345034.0690354
"1446",4446,12582322.5059312
"1447",4447,67214095.8198003
"1448",4448,24282486.3812727
"1449",4449,12701317.825303
"1450",4450,129787603.623751
"1451",4451,390522943.71846
"1452",4452,25940454.0682417
"1453",4453,13163367.7461353
"1454",4454,13214760.9811415
"1455",4455,12624967.6141053
"1456",4456,77662432.6292134
"1457",4457,11992122.9479111
"1458",4458,10420102.5499949
"1459",4459,28090337.9118972
"1460",4460,14011960.0960674
"1461",4461,86144145.0006821
"1462",4462,68457853.8192603
"1463",4463,14194556.8749411
"1464",4464,51098679.5404148
"1465",4465,25689418.2455651
"1466",4466,12782314.8706159
"1467",4467,22931711.886045
"1468",4468,13572824.4643006
"1469",4469,33127909.542052
"1470",4470,32090915.2147811
"1471",4471,12542482.2114978
"1472",4472,97454636.4205385
"1473",4473,16393003.8608249
"1474",4474,17364518.084375
"1475",4475,11181199.2640233
"1476",4476,13396100.0054935
"1477",4477,33453687.8255608
"1478",4478,11961446.2561149
"1479",4479,13526693.0832955
"1480",4480,77781991.0978323
"1481",4481,13549306.8965052
"1482",4482,14034366.0638966
"1483",4483,13792714.6731783
"1484",4484,13034689.7726265
"1485",4485,32080476.7148375
"1486",4486,21681319.9956781
"1487",4487,16988628.8841185
"1488",4488,71126788.4024535
"1489",4489,38872447.5232531
"1490",4490,12892270.5164186
"1491",4491,95362357.7391725
"1492",4492,17094833.3463559
"1493",4493,14187283.5868145
"1494",4494,16346351.2263837
"1495",4495,22244494.0138964
"1496",4496,24083590.5727761
"1497",4497,13297126.0753561
"1498",4498,43268043.9886643
"1499",4499,12428650.9284854
"1500",4500,96095869.1702932
"1501",4501,74123886.9586831
"1502",4502,16128432.3404038
"1503",4503,457137630.441826
"1504",4504,12832581.353818
"1505",4505,13347616.590306
"1506",4506,108874665.748203
"1507",4507,12401067.110356
"1508",4508,11509750.6034503
"1509",4509,12836223.7804853
"1510",4510,15171604.9728627
"1511",4511,116306471.568817
"1512",4512,13474823.6133133
"1513",4513,39431149.7634355
"1514",4514,16095780.0250695
"1515",4515,268250439.675827
"1516",4516,14215369.2317417
"1517",4517,17662363.1618512
"1518",4518,241082143.361487
"1519",4519,62865612.8258117
"1520",4520,16286932.0288245
"1521",4521,18338656.2641046
"1522",4522,54615468.2982807
"1523",4523,27356757.5394723
"1524",4524,12625375.0885149
"1525",4525,14907564.9832914
"1526",4526,13677102.774508
"1527",4527,30378618.0927525
"1528",4528,13835740.1812897
"1529",4529,13413114.2983528
"1530",4530,23049598.1082998
"1531",4531,14439355.7518606
"1532",4532,15964418.018522
"1533",4533,24929393.4273498
"1534",4534,13586885.6212315
"1535",4535,87736437.9016729
"1536",4536,17247010.67144
"1537",4537,12392556.2474942
"1538",4538,29826330.7959326
"1539",4539,12706611.4536599
"1540",4540,65690193.7495152
"1541",4541,21549528.5601079
"1542",4542,74089464.9633862
"1543",4543,54887490.594246
"1544",4544,14041078.2642134
"1545",4545,12733969.654555
"1546",4546,12241283.7794472
"1547",4547,12616670.0694544
"1548",4548,15358117.2931021
"1549",4549,12718032.882423
"1550",4550,13096792.6717593
"1551",4551,564570032.13336
"1552",4552,78867314.9118622
"1553",4553,22164702.3918828
"1554",4554,330300622.804803
"1555",4555,12427890.3310659
"1556",4556,46594725.5830107
"1557",4557,14041905.9493708
"1558",4558,30358836.3525167
"1559",4559,35810670.5129593
"1560",4560,57473966.6142846
"1561",4561,25677920.5907923
"1562",4562,12207566.0920495
"1563",4563,230094803.959527
"1564",4564,12858353.8048134
"1565",4565,12858911.8933708
"1566",4566,30470765.505566
"1567",4567,91242569.723877
"1568",4568,13205260.1054981
"1569",4569,28304099.0410809
"1570",4570,23641159.5620829
"1571",4571,11311135.3846052
"1572",4572,28573936.1155554
"1573",4573,44620295.2543789
"1574",4574,12921033.1988572
"1575",4575,13209550.9748573
"1576",4576,24622230.5116152
"1577",4577,14803517.3474499
"1578",4578,35966340.3746764
"1579",4579,14621214.5477846
"1580",4580,35091874.8362953
"1581",4581,12982682.1360752
"1582",4582,46692081.7307311
"1583",4583,167514871.778836
"1584",4584,15681570.0407645
"1585",4585,94513996.0260943
"1586",4586,15057629.0893456
"1587",4587,13883852.7843088
"1588",4588,168468293.375959
"1589",4589,13687249.5544781
"1590",4590,267304511.028213
"1591",4591,47884205.6480687
"1592",4592,12297320.4034732
"1593",4593,12781966.7429245
"1594",4594,24149783.282967
"1595",4595,280762907.215939
"1596",4596,297701108.529213
"1597",4597,19341974.9044643
"1598",4598,112153519.212532
"1599",4599,17402510.2659209
"1600",4600,11991172.8985515
"1601",4601,40694709.9539939
"1602",4602,20974967.9804877
"1603",4603,25939530.4438149
"1604",4604,20303229.5900369
"1605",4605,245999802.675075
"1606",4606,117890965.427783
"1607",4607,27723708.4411353
"1608",4608,11574430.0451151
"1609",4609,24391893.7736518
"1610",4610,159886806.129756
"1611",4611,67369791.905194
"1612",4612,29438527.5560501
"1613",4613,27571073.9560565
"1614",4614,15250854.3313953
"1615",4615,14339096.0602379
"1616",4616,11854845.5450281
"1617",4617,51658548.348915
"1618",4618,13190540.7791347
"1619",4619,16278165.6055144
"1620",4620,11408507.5077979
"1621",4621,137459511.650095
"1622",4622,15283996.5551916
"1623",4623,15972463.3681809
"1624",4624,12825098.5021865
"1625",4625,19370756.0294191
"1626",4626,16104568.7097218
"1627",4627,16715850.3229143
"1628",4628,14704680.4150524
"1629",4629,12016282.9577723
"1630",4630,16052760.5515346
"1631",4631,16634511.9260282
"1632",4632,15129278.3887135
"1633",4633,13087663.5993075
"1634",4634,13212182.2891525
"1635",4635,10954993.4746111
"1636",4636,61101569.1092698
"1637",4637,12761077.5680326
"1638",4638,17276567.297304
"1639",4639,12650688.0117225
"1640",4640,37237304.8296047
"1641",4641,15386589.3485674
"1642",4642,14950824.7763341
"1643",4643,105884105.753375
"1644",4644,13642672.6398771
"1645",4645,13230342.6910018
"1646",4646,538909470.829883
"1647",4647,12297355.8789309
"1648",4648,13382063.5236839
"1649",4649,59549770.271555
"1650",4650,55926572.3773293
"1651",4651,56078336.6972196
"1652",4652,306409780.558652
"1653",4653,11945276.4237158
"1654",4654,65054566.407956
"1655",4655,91919665.8582651
"1656",4656,15973130.8109575
"1657",4657,14415864.7726915
"1658",4658,27601841.9520581
"1659",4659,13819391.4261033
"1660",4660,15914064.9331237
"1661",4661,18586250.9700058
"1662",4662,13412830.2382447
"1663",4663,14148429.7711458
"1664",4664,13775839.7590435
"1665",4665,27394593.730393
"1666",4666,54053808.1431982
"1667",4667,130375467.453339
"1668",4668,12743404.8491639
"1669",4669,14205042.8643947
"1670",4670,34531464.0570127
"1671",4671,15921410.0559595
"1672",4672,12509557.6228074
"1673",4673,14625485.2930834
"1674",4674,12092162.7024766
"1675",4675,18481342.2323769
"1676",4676,12802795.5802693
"1677",4677,12351178.0084068
"1678",4678,15668562.7710573
"1679",4679,12888063.7597737
"1680",4680,12967098.2070797
"1681",4681,28055452.0093672
"1682",4682,12545950.6924348
"1683",4683,13176477.2880822
"1684",4684,14132393.0686765
"1685",4685,42795374.6465905
"1686",4686,13913013.5137635
"1687",4687,17154326.1143003
"1688",4688,123589332.458911
"1689",4689,13522094.7251488
"1690",4690,14755562.5965724
"1691",4691,24801775.6034491
"1692",4692,13809023.3580001
"1693",4693,15220793.1278319
"1694",4694,15224141.9316448
"1695",4695,33051733.5980092
"1696",4696,14304811.4534612
"1697",4697,64385563.1845694
"1698",4698,12692704.2594355
"1699",4699,13256758.2862674
"1700",4700,118767897.799342
"1701",4701,206707100.155279
"1702",4702,18840268.3997082
"1703",4703,18372411.212547
"1704",4704,31509415.5070509
"1705",4705,36870973.1832828
"1706",4706,60450729.7780534
"1707",4707,12575839.0182558
"1708",4708,16885980.6454654
"1709",4709,13125734.5901098
"1710",4710,257956607.462489
"1711",4711,21040846.9420284
"1712",4712,12733439.6926496
"1713",4713,224437521.110171
"1714",4714,13498732.9393037
"1715",4715,12790858.2120998
"1716",4716,13034269.4310541
"1717",4717,23743504.9915451
"1718",4718,19387873.0532762
"1719",4719,134427147.776823
"1720",4720,14270869.8626424
"1721",4721,10057656.7501019
"1722",4722,51079040.3499082
"1723",4723,12692398.6064463
"1724",4724,128750990.28831
"1725",4725,16458834.3636456
"1726",4726,12557373.4491407
"1727",4727,15948806.2156808
"1728",4728,32305580.1925827
"1729",4729,78634710.2308502
"1730",4730,12117411.665236
"1731",4731,27875995.7347332
"1732",4732,411254964.290536
"1733",4733,11925380.5977248
"1734",4734,267104827.938624
"1735",4735,47014889.3123989
"1736",4736,15135191.566084
"1737",4737,44088163.3040609
"1738",4738,12294534.2846963
"1739",4739,67991418.8045036
"1740",4740,318584914.338334
"1741",4741,12634056.6711394
"1742",4742,79193938.3288627
"1743",4743,13190179.2207614
"1744",4744,10644307.152042
"1745",4745,309788224.009579
"1746",4746,42525722.170056
"1747",4747,14890898.3442357
"1748",4748,46950570.7324626
"1749",4749,13244996.04664
"1750",4750,18055462.7914283
"1751",4751,54320095.8648272
"1752",4752,14119105.5230435
"1753",4753,15780405.2471454
"1754",4754,495203352.664877
"1755",4755,15806211.3597226
"1756",4756,38102376.5955251
"1757",4757,141800676.331442
"1758",4758,116157179.197877
"1759",4759,511459731.434739
"1760",4760,13265517.5315639
"1761",4761,17811478.8449043
"1762",4762,12835434.9162596
"1763",4763,12123730.5096243
"1764",4764,368674712.861219
"1765",4765,17189906.9512627
"1766",4766,130183685.462295
"1767",4767,48662629.7165599
"1768",4768,64931624.9472052
"1769",4769,32610230.2781527
"1770",4770,61224669.7269826
"1771",4771,72471750.9729019
"1772",4772,19416879.0001244
"1773",4773,20484613.4339504
"1774",4774,14517673.0564449
"1775",4775,12802135.7934009
"1776",4776,12227939.9257942
"1777",4777,265931152.391235
"1778",4778,72276907.0809982
"1779",4779,15235019.969267
"1780",4780,180665485.624083
"1781",4781,12798459.0794363
"1782",4782,33031962.7054808
"1783",4783,17518518.4382507
"1784",4784,16035921.7113694
"1785",4785,26327605.8286962
"1786",4786,71865077.1529265
"1787",4787,71620165.474136
"1788",4788,80564508.4264776
"1789",4789,15279419.1492129
"1790",4790,64856740.5503099
"1791",4791,22408868.5494683
"1792",4792,14008106.8758172
"1793",4793,19061421.0864871
"1794",4794,13559279.4587486
"1795",4795,15058582.3335226
"1796",4796,12793682.4772029
"1797",4797,507644403.719588
"1798",4798,62040771.3651682
"1799",4799,28872652.6319941
"1800",4800,28467996.4415126
"1801",4801,12547347.6206963
"1802",4802,24357058.9426239
"1803",4803,12230694.3971333
"1804",4804,13811498.0344112
"1805",4805,12196262.260163
"1806",4806,14719603.9585871
"1807",4807,13014933.7537486
"1808",4808,13655717.3363052
"1809",4809,87481449.1382102
"1810",4810,13007220.1203613
"1811",4811,13083748.2903703
"1812",4812,60070836.0796468
"1813",4813,76483662.1697768
"1814",4814,12268312.311488
"1815",4815,23877617.6788693
"1816",4816,28173728.3354917
"1817",4817,11117052.5577913
"1818",4818,42735572.8935125
"1819",4819,13466749.1564654
"1820",4820,71750052.5454533
"1821",4821,12131837.7677595
"1822",4822,13019448.4200361
"1823",4823,14084139.3525971
"1824",4824,39014700.1096535
"1825",4825,62744679.2059052
"1826",4826,14339134.655897
"1827",4827,54044230.5732622
"1828",4828,28608146.1331417
"1829",4829,37767486.9968049
"1830",4830,36223059.0171453
"1831",4831,27730324.1957036
"1832",4832,18423994.0797316
"1833",4833,14340656.9260145
"1834",4834,14642167.4379395
"1835",4835,32441532.3388318
"1836",4836,13688153.2276434
"1837",4837,169453179.414681
"1838",4838,30764844.6116911
"1839",4839,12575537.4198464
"1840",4840,320562612.194619
"1841",4841,13120973.7466403
"1842",4842,75235909.8099459
"1843",4843,130006398.680273
"1844",4844,12175417.4995365
"1845",4845,21020488.2124405
"1846",4846,13252311.1575622
"1847",4847,390110635.452505
"1848",4848,25565900.1767343
"1849",4849,196950265.816823
"1850",4850,16234305.3579974
"1851",4851,13191486.7522991
"1852",4852,15632571.6912455
"1853",4853,105499270.755359
"1854",4854,17788897.4981801
"1855",4855,47207138.757975
"1856",4856,13576958.1432787
"1857",4857,25542075.7670827
"1858",4858,41697886.4457369
"1859",4859,20742198.5630304
"1860",4860,402149072.183234
"1861",4861,127851809.185201
"1862",4862,112811671.055212
"1863",4863,190655990.164329
"1864",4864,44054909.7070129
"1865",4865,29949607.5271898
"1866",4866,13662624.4235779
"1867",4867,115686786.255551
"1868",4868,14320481.8183942
"1869",4869,11911828.3621185
"1870",4870,16144318.6087847
"1871",4871,21030602.7423871
"1872",4872,12671008.3675011
"1873",4873,16170340.201611
"1874",4874,63323712.1725332
"1875",4875,14559713.0871042
"1876",4876,31516160.2145183
"1877",4877,32414490.8645938
"1878",4878,20003319.0089065
"1879",4879,35660227.0744157
"1880",4880,15792075.8179545
"1881",4881,12729731.4599041
"1882",4882,18358624.4728386
"1883",4883,60853973.7196778
"1884",4884,118054456.355445
"1885",4885,16538362.6227384
"1886",4886,23935031.8641104
"1887",4887,12435598.447384
"1888",4888,14221052.1969734
"1889",4889,12121782.1970018
"1890",4890,72535301.4085664
"1891",4891,13517476.4461152
"1892",4892,13183845.9511244
"1893",4893,61053589.9562894
"1894",4894,13726371.8640633
"1895",4895,14869788.7121688
"1896",4896,47123001.8586827
"1897",4897,11140587.5435012
"1898",4898,141199585.803576
"1899",4899,351944484.333982
"1900",4900,170668350.451419
"1901",4901,44810872.3445524
"1902",4902,14234178.5916937
"1903",4903,14234490.5453419
"1904",4904,238097709.202858
"1905",4905,23877398.1634982
"1906",4906,12819537.1073217
"1907",4907,553716730.484254
"1908",4908,30994333.1452184
"1909",4909,67709285.762906
"1910",4910,27269463.853449
"1911",4911,17893997.9561909
"1912",4912,72711564.4975153
"1913",4913,16796904.6866372
"1914",4914,90323757.1582819
"1915",4915,73854036.0777487
"1916",4916,16809619.761198
"1917",4917,17379725.2059825
"1918",4918,137670881.026231
"1919",4919,30760362.4441077
"1920",4920,31494393.1546896
"1921",4921,68313288.2665743
"1922",4922,13926109.0740881
"1923",4923,13766869.6394928
"1924",4924,80218968.8498962
"1925",4925,111787632.513705
"1926",4926,9895943.92518537
"1927",4927,21292842.3110366
"1928",4928,19388417.4022598
"1929",4929,18258577.3777068
"1930",4930,13954514.9613184
"1931",4931,23919102.2013268
"1932",4932,12726131.664559
"1933",4933,67824996.2703293
"1934",4934,12917934.3165007
"1935",4935,468951444.069868
"1936",4936,13755305.5333429
"1937",4937,12165826.2776068
"1938",4938,15625119.7594125
"1939",4939,12910776.8332581
"1940",4940,14174193.3806318
"1941",4941,29836994.976527
"1942",4942,12580736.767698
"1943",4943,87125445.5051956
"1944",4944,64885959.5700269
"1945",4945,13160475.1907272
"1946",4946,15195582.96471
"1947",4947,12324342.4650273
"1948",4948,13148296.971607
"1949",4949,34942232.0669552
"1950",4950,37581714.4996732
"1951",4951,39740082.957965
"1952",4952,28794190.0533967
"1953",4953,62509186.5010603
"1954",4954,41655897.5031545
"1955",4955,12881527.1000566
"1956",4956,14508112.3875877
"1957",4957,36502524.6120149
"1958",4958,14465761.1315307
"1959",4959,22545322.1592534
"1960",4960,13632117.4310417
